activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18466067,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc(CC(=O)Nc2ccn(CC3CCC(F)(F)CO3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '21.88', 'le': '0.42', 'lle': '4.26', 'sei': '14.71'}",CHEMBL4205399,,CHEMBL4205399,8.26,0,http://www.openphacts.org/units/Nanomolar,3064788,=,1,1,=,,IC50,nM,,5.5,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,5.5
,18466119,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc(CC(=O)Nc2ccn(CCOCC(F)(F)F)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.51', 'le': '0.38', 'lle': '3.44', 'sei': '12.84'}",CHEMBL4210292,,CHEMBL4210292,7.21,0,http://www.openphacts.org/units/Nanomolar,3064786,=,1,1,=,,IC50,nM,,62.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,62.0
,18466120,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(-c3ccccc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '16.23', 'le': '0.30', 'lle': '2.08', 'sei': '10.37'}",CHEMBL4208838,,CHEMBL4208838,5.20,0,http://www.openphacts.org/units/Nanomolar,3064785,=,1,1,=,,IC50,nM,,6300.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,6300.0
,18466121,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(N4CCCC4=O)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,,CHEMBL4213764,,CHEMBL4213764,,0,http://www.openphacts.org/units/Nanomolar,3064784,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10000.0
,18466122,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1ccc(Cn2ccc(NC(=O)Cc3ccc(N(C)C)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,,CHEMBL4213226,,CHEMBL4213226,,0,http://www.openphacts.org/units/Nanomolar,3064783,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10000.0
,18466123,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(C#N)c(F)c3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '20.81', 'le': '0.38', 'lle': '4.66', 'sei': '10.62'}",CHEMBL4218161,,CHEMBL4218161,7.85,0,http://www.openphacts.org/units/Nanomolar,3064782,=,1,1,=,,IC50,nM,,14.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,14.0
,18466124,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(F)cc(Cn2ccc(NC(=O)Cc3ccc(N(C)C)cc3)n2)cc1F,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '20.25', 'le': '0.38', 'lle': '4.64', 'sei': '13.65'}",CHEMBL4216687,,CHEMBL4216687,8.11,0,http://www.openphacts.org/units/Nanomolar,3064781,=,1,1,=,,IC50,nM,,7.8,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,7.8
,18466125,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(F)c(F)c3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '22.86', 'le': '0.43', 'lle': '5.01', 'sei': '16.88'}",CHEMBL4205005,,CHEMBL4205005,8.47,0,http://www.openphacts.org/units/Nanomolar,3064759,=,1,1,=,,IC50,nM,,3.4,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,3.4
,18466126,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(OC(F)(F)F)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.82', 'le': '0.38', 'lle': '4.21', 'sei': '13.96'}",CHEMBL4204507,,CHEMBL4204507,8.29,0,http://www.openphacts.org/units/Nanomolar,3064771,=,1,1,=,,IC50,nM,,5.1,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,5.1
,18466127,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(OC(F)F)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.98', 'le': '0.38', 'lle': '4.22', 'sei': '13.47'}",CHEMBL4209376,,CHEMBL4209376,8.00,0,http://www.openphacts.org/units/Nanomolar,3064770,=,1,1,=,,IC50,nM,,10.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10.0
,18466128,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(C#N)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '21.42', 'le': '0.39', 'lle': '4.65', 'sei': '10.41'}",CHEMBL4204611,,CHEMBL4204611,7.70,0,http://www.openphacts.org/units/Nanomolar,3064769,=,1,1,=,,IC50,nM,,20.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,20.0
,18466129,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Cn2ccc(NC(=O)Cc3ccc(N(C)C)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '20.11', 'le': '0.37', 'lle': '4.14', 'sei': '12.34'}",CHEMBL4216279,,CHEMBL4216279,7.33,0,http://www.openphacts.org/units/Nanomolar,3064768,=,1,1,=,,IC50,nM,,47.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,47.0
,18466130,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(F)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '22.48', 'le': '0.42', 'lle': '4.60', 'sei': '15.79'}",CHEMBL4208950,,CHEMBL4208950,7.92,0,http://www.openphacts.org/units/Nanomolar,3064767,=,1,1,=,,IC50,nM,,12.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,12.0
,18466131,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccc(Cl)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '22.74', 'le': '0.44', 'lle': '4.56', 'sei': '16.72'}",CHEMBL4204077,,CHEMBL4204077,8.39,0,http://www.openphacts.org/units/Nanomolar,3064766,=,1,1,=,,IC50,nM,,4.1,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,4.1
,18466132,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Cn2ccc(NC(=O)Cc3ccc(N(C)C)cc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '22.96', 'le': '0.42', 'lle': '4.51', 'sei': '15.95'}",CHEMBL4213335,,CHEMBL4213335,8.00,0,http://www.openphacts.org/units/Nanomolar,3064765,=,1,1,=,,IC50,nM,,10.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10.0
,18466133,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cn2ccc(NC(=O)Cc3ccc(N(C)C)cc3)n2)c1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '21.36', 'le': '0.39', 'lle': '3.95', 'sei': '14.84'}",CHEMBL4208413,,CHEMBL4208413,7.44,0,http://www.openphacts.org/units/Nanomolar,3064764,=,1,1,=,,IC50,nM,,36.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,36.0
,18466134,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1Cn1ccc(NC(=O)Cc2ccc(N(C)C)cc2)n1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.29', 'le': '0.35', 'lle': '3.23', 'sei': '13.40'}",CHEMBL4217744,,CHEMBL4217744,6.72,0,http://www.openphacts.org/units/Nanomolar,3064763,=,1,1,=,,IC50,nM,,190.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,190.0
,18466135,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccn(Cc2ccccc2)n1)c1ccccc1,,,CHEMBL4177680,J Med Chem,2017.0,,CHEMBL4212796,,CHEMBL4212796,,0,http://www.openphacts.org/units/Nanomolar,3064762,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10000.0
,18466136,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)cc1C,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '21.60', 'le': '0.40', 'lle': '3.81', 'sei': '12.90'}",CHEMBL4209075,,CHEMBL4209075,7.24,0,http://www.openphacts.org/units/Nanomolar,3064761,=,1,1,=,,IC50,nM,,57.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,57.0
,18466137,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '22.19', 'le': '0.41', 'lle': '4.24', 'sei': '14.79'}",CHEMBL4217227,,CHEMBL4217227,7.42,0,http://www.openphacts.org/units/Nanomolar,3064760,=,1,1,=,,IC50,nM,,38.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,38.0
,18466138,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '22.91', 'le': '0.42', 'lle': '3.40', 'sei': '16.28'}",CHEMBL4218617,,CHEMBL4218617,7.64,0,http://www.openphacts.org/units/Nanomolar,3064780,=,1,1,=,,IC50,nM,,23.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,23.0
,18466139,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccc(Cl)cc1)Nc1ccn(Cc2ccccc2)n1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '20.11', 'le': '0.39', 'lle': '2.78', 'sei': '13.97'}",CHEMBL4206874,,CHEMBL4206874,6.55,0,http://www.openphacts.org/units/Nanomolar,3064779,=,1,1,=,,IC50,nM,,280.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,280.0
,18466140,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccc(OC(F)(F)F)cc1)Nc1ccn(Cc2ccccc2)n1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '18.14', 'le': '0.34', 'lle': '2.80', 'sei': '12.13'}",CHEMBL4215146,,CHEMBL4215146,6.81,0,http://www.openphacts.org/units/Nanomolar,3064778,=,1,1,=,,IC50,nM,,155.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,155.0
,18466141,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.91', 'le': '0.36', 'lle': '3.17', 'sei': '11.89'}",CHEMBL4203473,,CHEMBL4203473,6.68,0,http://www.openphacts.org/units/Nanomolar,3064777,=,1,1,=,,IC50,nM,,210.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,210.0
,18466142,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.34', 'le': '0.35', 'lle': '3.09', 'sei': '11.07'}",CHEMBL4210726,,CHEMBL4210726,6.21,0,http://www.openphacts.org/units/Nanomolar,3064776,=,1,1,=,,IC50,nM,,610.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,610.0
,18466143,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1CC(=O)Nc1ccn(Cc2ccccc2)n1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '17.91', 'le': '0.32', 'lle': '2.05', 'sei': '11.65'}",CHEMBL4215681,,CHEMBL4215681,5.47,0,http://www.openphacts.org/units/Nanomolar,3064775,=,1,1,=,,IC50,nM,,3400.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,3400.0
,18466144,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)c1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '19.59', 'le': '0.36', 'lle': '2.56', 'sei': '12.75'}",CHEMBL4207290,,CHEMBL4207290,5.98,0,http://www.openphacts.org/units/Nanomolar,3064774,=,1,1,=,,IC50,nM,,1040.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,1040.0
,18466145,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(CC(=O)Nc2ccn(Cc3ccccc3)n2)cc1,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '21.87', 'le': '0.40', 'lle': '3.26', 'sei': '14.23'}",CHEMBL4212175,,CHEMBL4212175,6.68,0,http://www.openphacts.org/units/Nanomolar,3064773,=,1,1,=,,IC50,nM,,210.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,210.0
,18466146,[],CHEMBL4181720,Inhibition of recombinant Cav3.2 (unknown origin) expressed in HEK293 cells assessed as decrease in calcium flux preincubated for 3 mins followed by CaCl2 addition by Fluo-4-AM dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Cc1ccccc1)Nc1ccn(Cc2ccccc2)n1,,,CHEMBL4177680,J Med Chem,2017.0,,CHEMBL4202940,,CHEMBL4202940,,0,http://www.openphacts.org/units/Nanomolar,3064772,>,1,1,>,,IC50,nM,,10000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,10000.0
,18466524,[],CHEMBL4181842,Inhibition of Cav3.2 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,,,CHEMBL4177680,J Med Chem,2017.0,"{'bei': '13.89', 'le': '0.26', 'lle': '1.62', 'sei': '10.21'}",CHEMBL45816,MIBEFRADIL,CHEMBL45816,6.89,0,http://www.openphacts.org/units/Nanomolar,3064850,=,1,1,=,,IC50,nM,,130.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,nM,UO_0000065,,130.0
,18551537,[],CHEMBL4199529,Inhibition of human Cav3.2 expressed in CHO cells by ionworks patch clamp assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(CC(=O)O)c1cccc(-n2c(C(N)=O)cc3ccc(OC(F)(F)F)cc32)n1,,,CHEMBL4196112,ACS Med Chem Lett,2018.0,,CHEMBL4215835,,CHEMBL4215835,,0,http://www.openphacts.org/units/Nanomolar,3080059,>,1,1,>,,IC50,nM,,33000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,33.0
,18584865,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,,,CHEMBL4219199,Bioorg Med Chem,2018.0,"{'bei': '9.44', 'le': '0.17', 'lle': '-1.79', 'sei': '18.46'}",CHEMBL604710,Z160,CHEMBL604710,4.35,0,http://www.openphacts.org/units/Nanomolar,3086181,=,1,1,=,,IC50,nM,,45000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,45.0
,18584866,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1.Cl.Cl,,,CHEMBL4219199,Bioorg Med Chem,2018.0,"{'bei': '11.59', 'le': '0.22', 'lle': '-0.33', 'sei': '9.79'}",CHEMBL4227475,,CHEMBL1551597,5.70,0,http://www.openphacts.org/units/Nanomolar,3086182,=,1,1,=,,IC50,nM,,2000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,2.0
,18584867,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCCOc1ccc(CNc2nc3ccc(Oc4ccccc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4228834,,CHEMBL550448,,0,http://www.openphacts.org/units/Nanomolar,3086185,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,1000.0
,18584868,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(O)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4224809,,CHEMBL4301550,,0,http://www.openphacts.org/units/Nanomolar,3086186,=,1,1,=,,IC50,nM,,300000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,300.0
,18584869,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4228579,,CHEMBL4300204,,0,http://www.openphacts.org/units/Nanomolar,3086187,=,1,1,=,,IC50,nM,,688000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,688.0
